id,url,title,description,content,source_name,source_quality,category,author,published_at,collected_at,language,importance_score,urgency_score,recency_score,credibility_score,final_score,story_group_id,is_breaking,is_processed
b3e21aae-e7fb-4f79-bb29-5fdacc88271a,https://www.washingtonpost.com/business/2026/09/10/jimmy-kimmel-says-he-dropped-talarico-interview-broadcast-after-fcc-pressure/,Jimmy Kimmel says he dropped Talarico interview from broadcast after FCC pressure - The Washington Post,"ABC has been in a months-long feud with the FCC and its chair, Trump appointee Brendan Carr.",Late-night talk-show host Jimmy Kimmel said Wednesday that he would not broadcast an interview with Texas Democratic Senate candidate James Talarico because of pressure from the Trump administration.… [+282 chars],The Washington Post,9,GENERAL,Amy B Wang,2026-09-10T20:59:38+00:00,2026-09-11T23:15:12.174589+00:00,en,59.8571,18,10,90,55.3,8413b0e8,False,True
01bbbd83-324f-42f1-b2a9-94fe1010690a,https://abcnews.com/Health/wireStory/africas-top-health-body-warns-congos-ebola-outbreak-136345198,"Africa's top health body warns Congo’s Ebola outbreak is rapidly spreading beyond epicenter - ABC News - Breaking News, Latest News and Videos","The Ebola outbreak in eastern Congo is spreading rapidly beyond its epicenter, according to Africa's top health body","KINSHASA, Congo -- The fastest-growing Ebola outbreak on record in eastern Congo is rapidly spreading beyond its epicenter, Africas top health body said Thursday. In recent weeks, new cases and deat… [+2251 chars]",Abcnews.com,6,GENERAL,"JEAN-YVES KAMALE Associated Press, MARK BANCHEREAU Associated Press",2026-09-10T19:21:52+00:00,2026-09-11T23:15:12.174589+00:00,en,70.8571,45,10,45,49.9,eba9ef96,False,True
22230601-1b03-4d7d-9cd3-de36ca079c31,https://www.nbcnews.com/tech/security/two-ai-researchers-leave-anthropic-google-safety-concerns-rcna597086,Two AI researchers leave Anthropic and Google over safety concerns: ‘There are no adults in the room’ - NBC News,"After Jacob Coxon roiled the AI industry with his viral departure from Anthropic, two more researchers are speaking out about their concerns over AI safety.","Citing fears that AI systems may soon spiral out of human control and potentially kill all humans, two more researchers from Anthropic and Google DeepMind who recently left their coveted positions ar… [+57 chars]",NBC News,6,GENERAL,Jared Perlo,2026-09-10T22:33:24+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,70,44.9,ddf6e24d,False,True
edda8e94-9baa-44de-998a-2c60d821eeca,https://www.cbsnews.com/news/trump-5000-checks-inflation-deficit-economists/,"Trump's $5,000 dividend would reignite inflation and swell the U.S. deficit, economists say - CBS News","Mr. Trump's pledge to give $5,000 to Americans would stoke inflation and worsen the nation's fiscal outlook, according to economists.","President Trump's vow to send $5,000 to every U.S. adult if the Republican Party keeps control of Congress in the midterm elections would drive up the federal deficit, reignite inflation and alarm in… [+5245 chars]",CBS News,6,GENERAL,Aimee Picchi,2026-09-10T23:33:43+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,19,20,70,47.3,625528af,False,True
1f9fe4ab-f75d-484a-aaa9-825914bc265e,https://www.marketwatch.com/livecoverage/stock-market-today-dow-sp500-nasdaq-up-oil-calmer-treasury-steady-producer-inflation-oracle-earnings,"Stock Market on Sept. 10, 2026: Dow, S&P 500 and Nasdaq end lower as U.S. oil prices surge to more than $100 a barrel and Treasury yields jump; stocks book 4th straight day of losses - MarketWatch","Stocks fell Thursday amid inflation worries, as U.S. oil prices jumped and the yield on the 10-year Treasury note rose to its highest level since October 2023. Investors were looking ahead to a reading from the consumer-price index on Friday.",,MarketWatch,6,GENERAL,"Christine Idzelis, Joy Wiltermuth, Tomi Kilgore, Jamie Chisholm, Steve Goldstein",2026-09-10T22:20:00+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,45,39.9,4dca45bb,False,True
78a0c95c-a3f8-49fa-b52a-310a16a4e28d,https://www.nbcnews.com/politics/justice-department/prosecutor-led-grand-conspiracy-probe-trump-targets-resigns-charging-a-rcna597123,Prosecutor who led ‘grand conspiracy’ probe of Trump targets resigns without charging anyone - NBC News,"Joe diGenova, 81, was part of a group that tried to overturn the 2020 election.","Joe diGenova, the 81-year-old Trump loyalist who had headed a sprawling investigation in the Southern District of Florida that targeted President Donald Trumps perceived political enemies, has resign… [+2878 chars]",NBC News,6,GENERAL,"Ryan J. Reilly, Michael Kosnar, Raquel Coronell Uribe",2026-09-10T22:14:46+00:00,2026-09-11T23:15:12.174589+00:00,en,45.8571,15,10,70,43.1,242f3d25,False,True
dc41f684-ac18-463d-8d0c-6b5a37ac952e,https://sports.yahoo.com/college-football/breaking-news/article/sec-says-conference-is-working-toward-an-appropriate-resolution-after-fight-surrounding-lsus-pursuit-of-ex-nfl-players-220240718.html,SEC says conference is working 'toward an appropriate resolution' after fight surrounding LSU's pursuit of ex-NFL players - Yahoo Sports,The school's Thursday meeting came after a hearing was continued in its suit against LSU and coach Lane Kiffin.,"The SEC says that it's looking for an ""appropriate resolution"" after its presidents and chancellors met Thursday about the drama surrounding LSU's pursuit of players who had signed NFL contracts. Th… [+2126 chars]",Yahoo Entertainment,6,GENERAL,Nick Bromberg,2026-09-10T22:02:40+00:00,2026-09-11T23:15:12.174589+00:00,en,60.8571,15,10,45,43.4,bc8ac838,False,True
133c47af-e576-42b0-811e-1bb6c8361118,https://www.aljazeera.com/news/2026/9/10/lg-defends-smart-tv-features-amid-audio-surveillance-allegations,LG defends smart-TV features amid audio surveillance allegations - Al Jazeera,Recent accusations against the electronics company have raised new questions about the nonconsensual data it harvests.,"South Korean consumer-electronics company LG has denied allegations that its smart televisions record ambient conversations, listen while on standby and store recordings for later transmission. On W… [+5028 chars]",Al Jazeera English,9,GENERAL,Hoda Sherif,2026-09-10T21:36:12+00:00,2026-09-11T23:15:12.174589+00:00,en,59.8571,18,10,50,47.3,3290ac03,False,True
6be8e0dd-47bd-4c8e-a09d-e028cd5e99ff,https://www.nbcnews.com/health/heart-health/heart-damage-light-exposure-too-much-at-night-research-rcna596695,"Too much light during nighttime sleep may damage the heart, new research finds - nbcnews.com","Too much light exposure during sleep may lead to potentially harmful changes in the structure and function of the heart, a new study suggests.","Exposure to light during nighttime sleep may lead to potentially harmful changes in the structure and function of the heart, according to a study published Wednesday in the European Heart Journal. P… [+5217 chars]",NBC News,6,GENERAL,Barbara Mantel,2026-09-10T21:26:59+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,70,44.9,0e9caee9,False,True
c82ca076-0a6c-48ee-8d95-f792a08df1ad,https://apnews.com/article/lindsay-clancy-mistrial-verdict-jurors-reddington-efa1ee812def91a23f61d7f07b6a5120,Lindsay Clancy’s lawyer asks the judge to spare her a second trial for killing her children - AP News,Lindsay Clancy’s attorney is asking a Massachusetts judge to acquit her of charges that she killed her three young children. Her trial ended in a mistrial. Defense attorney Kevin Reddington argues prosecutors failed to prove Clancy was criminally responsible …,"BOSTON (AP) Lindsay Clancy shouldnt be tried a second time for killing her three young children because prosecutors dont have enough evidence, her lawyer told a judge Thursday, saying the court shoul… [+3112 chars]",Associated Press,10,GENERAL,"Leah Willingham, Michael Casey",2026-09-10T20:48:00+00:00,2026-09-11T23:15:12.174589+00:00,en,57.8571,19,10,90,55.7,b12c5d37,False,True
d27b6f3d-d9d4-4a95-88b4-48569adac878,https://www.cnbc.com/2026/09/10/oracle-orcl-q1-earnings-report-2027.html,Oracle's stock edges up on earnings beat as cloud infrastructure revenue more than doubles - CNBC,"Oracle's results for the quarter came in stronger than expected, as did its revenue backlog.",Oracle shares moved 4% higher in extended trading on Thursday after the software vendor issued stronger-than-expected quarterly results. Here's how the company performed relative to LSEG consensus:… [+3316 chars],CNBC,6,GENERAL,Jordan Novet,2026-09-10T20:12:46+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,70,44.9,d1e0f076,False,True
6fc3efe2-fd09-4168-a56e-d7544e9a8dbb,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/falcons-say-tua-tagovailoa-has-an-oblique-injury,Falcons say Tua Tagovailoa has an oblique injury - nbcsports.com,Tagovailoa was named the Week 1 starter prior to Thursday's injury.,The nature of the injury that Falcons quarterback Tua Tagovailoa suffered during Thursdays practice has been revealed. The team added Tagovailoa to their injury report with an oblique injury. Tagov… [+1055 chars],NBCSports.com,6,GENERAL,Josh Alper,2026-09-10T20:00:29+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,45,39.9,544a7de7,False,True
ca76f7d4-91e2-4b98-8ea7-1defc6b311e7,https://www.nbcnews.com/science/space/mercury-shrinking-faster-expected-rcna597090,Mercury may be shrinking faster than scientists expected - NBC News,"A new study shows that little, wrinkly Mercury — our solar system’s smallest and innermost planet — may be shrinking faster than scientists previously thought.","A new study shows that little, wrinkly Mercury may be shrinking faster than expected, the cosmos version of a grape shriveling into a raisin under the sun. Scientists from the German Aerospace Cente… [+2055 chars]",NBC News,6,GENERAL,The Associated Press,2026-09-10T18:59:47+00:00,2026-09-11T23:15:12.174589+00:00,en,50.8571,15,10,70,44.9,01a59be2,False,True
d4084ed3-35fe-42be-8100-54505007427b,https://gameinformer.com/2026/09/10/xbox-will-now-publish-hideo-kojimas-action-espionage-game-physint-after-playstation,Xbox Will Now Publish Hideo Kojima’s Action Espionage Game Physint After PlayStation Partnership Ends - Game Informer,"Xbox is already publishing Kojima's upcoming horror game, OD. - Game Informer","Physint, Kojima Productions upcoming stealth espionage game, will no longer be published by PlayStation. The console publisher has ended its collaboration on the game; meanwhile, Xbox, which is publi… [+2804 chars]",Gameinformer.com,6,TECHNOLOGY,Marcus Stewart,2026-09-10T13:58:00+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,6e861ecf,False,True
2ee1063f-57da-4696-b157-937893a9bcd6,https://www.topgear.com/car-news/first-look/c63-back-sort-new-merc-amg-cle-646-a-rwd-v8-super-coupe,"The C63 is back... sort of: this is the new Merc-AMG CLE 646, a RWD V8 super coupe - Top Gear","The 'Spezialanfertigung' CLE is a limited-edition AMG. You watching, Mustang GTD?","First LookThe 'Spezialanfertigung' CLE is a limited-edition AMG. You watching, Mustang GTD? The C63 is back. With a twin turbo V8. And a few caveats. Quite a few caveats in fact. Not least that only… [+4564 chars]",Top Gear,6,TECHNOLOGY,Top Gear,2026-09-10T18:45:00+00:00,2026-09-11T23:15:12.692124+00:00,en,57.6429,18,10,45,42.9,980d4093,False,True
650232c3-71da-490d-b21d-c16f5bccf72e,https://techcrunch.com/2026/09/10/anthropic-reveals-rogue-ai-agents-hate-captchas-just-like-you/,"Anthropic reveals rogue AI agents hate CAPTCHAs, just like you - TechCrunch",Come inside the mind of a bot trying to convince the internet it's human.,Anthropic’s latest report about agentic misbehavior offers plenty to be concerned about its Mythos 5 model gained unauthorized access to the internet and uploaded a malicious software package to a pu… [+5553 chars],TechCrunch,8,TECHNOLOGY,Tim Fernholz,2026-09-10T17:54:44+00:00,2026-09-11T23:15:12.692124+00:00,en,53.6429,20,10,70,48.7,d6a28167,False,True
f5b3648d-248e-489e-ae8b-4bf97f1fa60a,https://www.cnet.com/tech/mobile/apple-watch-ultra-4-hands-on/,Apple Watch Ultra 4 Hands-On: A Closer Look at Its Biggest Upgrades - CNET,"Finally a battery worthy of an ultramarathon, better health sensors and a powerful processor that keeps it running.","The Apple Watch Ultra 4, which starts at $799, has a new processor and reengineered health sensors that unlock more frequent health measurements, new recovery insights and AI-powered audio tools. I … [+5235 chars]",CNET,6,TECHNOLOGY,Vanessa Hand Orellana,2026-09-10T17:19:39+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,d0b2445a,False,True
ee61a712-895c-4285-bd3f-9761bc324241,https://www.forbes.com/sites/maryroeloffs/2026/09/10/nintendo-offers-rare-discounts-for-american-customers-thanks-to-tariff-refunds-company-says/,"Nintendo Having A Sale—Instead Of Giving Refunds—Thanks To Tariff Rebates, Company Says - Forbes",Nintendo is one of more than 80 companies facing lawsuits from customers who want to see a piece of the federal tariff refunds given by the government.,"The Nintendo gaming company on Thursday announced a rare out-of-season sale on games, accessories or other items for American customers it says was made possible by tariff-related refunds, a move tha… [+3333 chars]",Forbes,6,TECHNOLOGY,Mary Whitfill Roeloffs,2026-09-10T16:25:48+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,4269380e,False,True
f8201e21-ced2-400d-a7ca-28fb2f87b909,https://www.eurogamer.net/metroid-ravenous-mercury-steam-developer,"Metroid Dread studio MercurySteam appears to confirm it's making Metroid Ravenous, addressing a lingering question from yesterday's Nintendo Direct - Eurogamer.net","For a moment there, we weren't sure which studio was making the new Switch 2 Metroid game, but MercurySteam appears to be back at the helm.","Spanish studio MercurySteam - the developer of Metroid Dread - seems to be the studio behind yesterday's Nintendo Direct showcase stopper, Metroid Ravenous. Questions were raised after the Direct sh… [+1764 chars]",Eurogamer.net,6,TECHNOLOGY,Robert Purchese,2026-09-10T16:27:10+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,834ba2e1,False,True
8fddba8d-d43e-438a-9be4-85d3c00139ed,https://www.gematsu.com/2026/09/professor-layton-and-the-curious-village-remake-announced-for-ps5-switch-2-switch-and-pc,"Professor Layton and the Curious Village Remake announced for PS5, Switch 2, Switch, and PC - Gematsu","LEVEL-5 has announced Professor Layton and the Curious Village Remake, a remake of the first game in the Professor Layton series, originally released for DS in February 2007. It will launch for Pla…","LEVEL-5 has announced Professor Layton and the Curious Village Remake, a remake of the first game in the Professor Layton series, originally released for DS in February 2007. It will launch for PlayS… [+1915 chars]",Gematsu,6,TECHNOLOGY,Sal Romano,2026-09-10T13:44:46+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,0a24623c,False,True
b9b815df-bb52-4505-9075-27a01cb68e6e,https://www.macrumors.com/2026/09/10/ios-27-iphone-handoff-cost/,T-Mobile to Charge $5 a Month for iOS 27 iPhone Handoff - MacRumors,"T-Mobile will charge customers $5 per month to use iPhone Handoff, an e-SIM feature that allows the same phone number to be used on two separate...","T-Mobile will charge customers $5 per month to use iPhone Handoff, an e-SIM feature that allows the same phone number to be used on two separate iPhones. iPhone Handoff requires carrier support, and… [+1786 chars]",MacRumors,6,TECHNOLOGY,Juli Clover,2026-09-10T22:58:20+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,e7558ebf,False,True
e95f84ae-7242-4c0e-9d54-ad2b5f30558f,https://www.macrumors.com/2026/09/10/apple-watch-live-rewind/,"You Can't Use Apple Watch's Live Rewind Secretly, Apple Says - MacRumors","With the Apple Watch Series 12 and Ultra 4, Apple is adding Live Rewind, which relies on an S11 processor and new continual listening features. ...","With the Apple Watch Series 12 and Ultra 4, Apple is adding Live Rewind, which relies on an S11 processor and new continual listening features. Live Rewind listens to what's happening around the wea… [+2227 chars]",MacRumors,6,TECHNOLOGY,Juli Clover,2026-09-10T22:11:55+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,33,10,35,38.9,584cfbdd,False,True
591647c1-53a0-4426-82fc-ecf22b6a28b0,http://9to5google.com/2026/09/10/google-dreambeans-free/,Google’s hyper-personalized ‘Dreambeans’ feed is now free to test [U] - 9to5Google,"After previously requiring a subscription, Dreambeans is now available for free Google Accounts in the US to test.","Dreambeans is an experimental app from Google Labs that will proactively dream up personalized daily stories. After previously requiring a subscription, Dreambeans is now available for free Google Ac… [+2862 chars]",9to5google.com,6,TECHNOLOGY,Abner Li,2026-09-10T19:30:00+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,18,10,45,39.4,2af240fb,False,True
c6d9582a-971d-4ac0-9820-0cb15a0b1c21,https://www.ign.com/articles/wardogs-surpasses-1-million-copies-sold-on-day-one-blows-past-300k-peak-concurrent-players-on-steam,Wardogs Is Already a Huge Hit As It Sells a Million Copies and Blows Past 300k Concurrent Players on Launch Day - IGN,Wardogs has already surpassed a million copies sold and is lighting up Steam's concurrent player charts.,"Wardogs has already surpassed a million copies sold and is lighting up Steam's concurrent player charts. Earlier today, developer Bulkhead launched its brand new all-out warfare FPS, Wardogs. The ga… [+2273 chars]",IGN,6,TECHNOLOGY,Cade Onder,2026-09-10T18:19:15+00:00,2026-09-11T23:15:12.692124+00:00,en,57.6429,18,10,60,45.9,24139ad0,False,True
7d6c6d3f-3a98-4599-a67a-dff9883faa74,https://www.bloomberg.com/news/articles/2026-09-10/saudis-weigh-merging-ea-with-savvy-to-create-global-gaming-giant,Saudis Weigh Merging EA With Savvy to Create Global Gaming Giant - Bloomberg.com,"Saudi Arabia’s wealth fund is considering combining Electronic Arts Inc. with Savvy Games, people familiar with the matter said, in a deal that would bring blockbuster titles like Madden NFL and Pokemon Go under one roof.","Saudi Arabias wealth fund is considering combining Electronic Arts Inc. with Savvy Games, people familiar with the matter said, in a deal that would bring blockbuster titles like Madden NFL and Pokem… [+437 chars]",Bloomberg,9,TECHNOLOGY,"Dinesh Nair, Cecilia D'Anastasio",2026-09-10T15:50:01+00:00,2026-09-11T23:15:12.692124+00:00,en,56.6429,21,10,75,51.9,5d63a0df,False,True
001d9fa7-c840-4cbc-8d21-a2d648c75bb0,https://www.ign.com/articles/grand-theft-auto-6-limited-edition-ps5-dualsense-controllers-where-to-buy,"GTA 6 PS5 Controller Preorders Are Live, But Stock Is Limited - IGN","Preorders are live for Grand Theft Auto VI Limited-Edition PS5 DualSense Controllers, but stock is limited. Hurry if you want one.","Sony and Rockstar are partnering up to release two different limited-edition GTA 6-themed PS5 DualSense controllers. One is black and one is white. The designs are relatively subtle, but they both lo… [+2046 chars]",IGN,6,TECHNOLOGY,Chris Reed,2026-09-10T15:34:09+00:00,2026-09-11T23:15:12.692124+00:00,en,47.6429,33,10,60,43.9,37140eb3,False,True
826cce05-96ca-4801-b02c-9545788c7188,https://www.foxbusiness.com/lifestyle/55-year-old-restaurant-chain-abruptly-shutters-locations-nationwide,55-year-old restaurant chain abruptly shutters locations nationwide - Fox Business,Casual dining chain O’Charley’s has reportedly permanently closed all remaining corporate-owned locations nationwide following a steep decline in sales and traffic.,"Casual dining chain O’Charley’s Restaurant & Bar is reportedly closing its remaining locations nationwide, according to employees who spoke with local news outlets, bringing the 55-year-old resta… [+2404 chars]",Fox Business,6,BUSINESS,Bradford Betz,2026-09-10T19:02:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,c6d35448,False,True
a4932e84-f750-43fc-94e8-74dfe5bb4edb,https://www.politico.com/live-updates/2026/09/10/congress/hawley-presses-openai-over-rogue-hugging-face-hack-01070915,Hawley presses OpenAI over ‘rogue’ Hugging Face hack - politico.com,"OpenAI is now facing calls from both sides of the aisle to provide more details on the incident, which marked the first documented fully autonomous cyberattack.",,Politico,6,BUSINESS,Katherine Long,2026-09-10T20:20:17+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,70,45.4,a956e896,False,True
574f302c-54a5-449c-aac3-3202623defe8,https://www.newser.com/story/396238/netflix-is-floridas-latest-big-tech-target.html,"Florida Sues Netflix, Seeking Billions in Damages - Newser",State AG says streaming giant secretly harvested kids' data,"The 66-page complaint claims Netflix logged billions of behavioral data points—what users watched, paused, skipped—and used autoplay to keep children and adults engaged, then leveraged that data to p… [+728 chars]",Newser,6,BUSINESS,Rob Quinn,2026-09-10T20:15:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,577e7145,False,True
e5b77c4e-659b-43d9-9200-229a9c46ad0d,https://www.ft.com/content/083a9c4b-3913-496d-be13-22c96053624b?syn-25a6b1a6\\u003d1,Bond rout as it happened: US Treasury yields rise to session highs after Scott Bessent’s buyback operation undershoots target; ECB raises interest rates - ft.com,"Global debt sell-off reignited by confluence of higher oil prices, sticky US inflation and ECB’s decision to tighten monetary policy",,Financial Times,6,BUSINESS,,2026-09-10T20:36:13+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,70,45.4,6405498f,False,True
92c9e202-ad4a-48ca-81b0-85600c2457f7,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-sp500-oil-prices-treasury-yields-cpi-inflation-oracle-earnings/,"Futures: S&P 500 Breaks 50-Day As Oil, Yields Soar; CPI Inflation Due - Investor's Business Daily",The inflation report could lock in expectations for a Fed rate hike next week.,"Information in Investors Business Daily is for informational and educational purposes only and should not be construed as an offer, recommendation, solicitation, or rating to buy or sell securities. … [+1064 chars]",Investor's Business Daily,6,BUSINESS,,2026-09-10T21:20:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,70a39cb4,False,True
45fbb15a-fc0c-4c3e-9348-61448c4e29ee,https://www.businessinsider.com/meta-asks-some-ai-employees-to-become-managers-again-2026-9#article,Meta is asking some of its employees to become managers again in a new reorg - Business Insider,Meta is asking some Applied AI staff to move from individual contributor roles back into management after the company flattened teams.,Meta wants some of its employees to be managers again. The social media giant has been asking some individual contributors in its Applied AI (AAI) division to transition back into management roles a… [+1789 chars],Business Insider,6,BUSINESS,"Hugh Langley, Charles Rollet, Pranav Dixit",2026-09-10T20:39:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,dee9d387,False,True
bc8cd45c-aed6-4b25-b3e1-d6bbe4873a1f,https://nypost.com/2026/09/10/media/california-newsrooms-decimated-in-the-bloodiest-round-of-layoffs-as-media-giants-culls-40-of-staff/,California newsrooms decimated in ‘the bloodiest round of layoffs’ as media giant culls 40% of staff - New York Post,Several California newsrooms have been decimated in a brutal round of layoffs.,"Several California newsrooms have been decimated in a brutal round of layoffs. McClatchy, the media giant behind The Miami Herald and The Sacramento Bee, announced the severe cuts Thursday, with som… [+3887 chars]",New York Post,6,BUSINESS,Katie Jerkovich,2026-09-10T22:47:00+00:00,2026-09-11T23:15:13.236252+00:00,en,59.4286,33,10,45,45.4,b0fb3f35,False,True
cdb8435b-8c62-49ca-be29-62a2935fc12a,https://www.cbsnews.com/news/august-cpi-report-fed-rate-hike/,The CPI report arrives tomorrow. It could determine whether the Fed hikes rates next week. - CBS News,Friday's August CPI report could set the stage for the Federal Reserve's first interest rate hike in more than three years.,"A key inflation reading tomorrow could determine whether the Federal Reserve issues its first interest rate hike in more than three years. The August Consumer Price Index report, scheduled for relea… [+4362 chars]",CBS News,6,BUSINESS,Mary Cunningham,2026-09-10T20:11:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,70,45.4,7d43e9d6,False,True
a78d6261-eb01-4bdf-9f2f-1a51d0ab5ae9,https://nypost.com/2026/09/10/us-news/realtor-duct-taped-after-midflight-meltdown-arrested-within-minutes-of-landing-new-video-shows/,"Realtor duct-taped after mid-flight N-word meltdown arrested within minutes of landing, new video shows - New York Post","The unruly American Airlines passenger duct-taped to his first-class seat over a hateful mid-flight meltdown was arrested within moments of the plane touching down, new footage showed. Arthur Layne…","The unruly American Airlines passenger duct-taped to his first-class seat over a hateful mid-flight meltdown was arrested within moments of the plane touching down, new footage showed. Arthur Layne … [+2337 chars]",New York Post,6,BUSINESS,Alex Oliveira,2026-09-10T20:08:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,c02bd145,False,True
485947c7-1faa-461b-907f-71cfbc69357a,https://www.foxbusiness.com/business-leaders/ford-ceo-says-duffys-letter-reflected-basic-misunderstandings-report,Ford CEO says Duffy's letter reflected 'basic misunderstandings': report - Fox Business,"CEO Jim Farley said the transportation secretary's concerns over the automaker's China ties could have been resolved with ""a simple five-minute call.""","Ford Motor Co. CEO Jim Farley is pushing back on Transportation Secretary Sean Duffy's accusations that the automaker is becoming too reliant on China, calling them ""basic misunderstandings"" that cou… [+3825 chars]",Fox Business,6,BUSINESS,Sophia Compton,2026-09-10T20:07:00+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,8bdd88fe,False,True
dde46b37-9411-4d0e-a081-cf89a1198ea5,https://komonews.com/news/local/microsoft-starbucks-costco-alaska-airlines-call-for-seattle-public-safety-improvements-tmobile-katie-wilson-city-council-public-safety,"Microsoft, Starbucks, Costco, Alaska Airlines call for Seattle public safety improvements - KOMO",Dozens of Seattle-area business leaders are calling on Mayor Katie Wilson and the City Council to adopt a 100-day public safety action plan and more.,"SEATTLE Dozens of Seattle-area business leaders are calling on Mayor Katie Wilson and the City Council to adopt a 100-day public safety action plan, restore surveillance cameras in high-event areas, … [+6436 chars]",KOMO News,6,BUSINESS,"Chris Daniels, KOMO News Senior Reporter",2026-09-10T19:01:11+00:00,2026-09-11T23:15:13.236252+00:00,en,49.4286,18,10,45,40.4,30053236,False,True
5d178e66-70f8-43d4-9b5a-f17822c51053,https://www.foxbusiness.com/economy/iran-war-costs-us-households-860-more-higher-energy-prices-economist-says,"Iran war costs US households $860 more in higher energy prices, economist says - Fox Business","Mark Zandi says the Iran war has added about $115 billion in costs for U.S. households through higher gasoline, diesel and jet fuel prices.","American consumers are facing higher costs as the war in Iran pushes energy prices higher, with U.S. households having spent over $100 billion more this year due to elevated gasoline and diesel price… [+5430 chars]",Fox Business,6,BUSINESS,Eric Revell,2026-09-10T18:23:00+00:00,2026-09-11T23:15:13.236252+00:00,en,59.4286,18,10,45,43.9,04e38ee1,False,True
0f72e5a6-7753-4097-9a9e-8f0f7ef753ed,https://www.newsweek.com/nasa-found-possible-sign-life-mars-sample-stuck-12416439,"NASA found possible sign of life on Mars, but sample remains stuck there - Newsweek","NASA may already possess evidence that ancient life once existed on Mars, but how to retrieve that data remains another question altogether.","NASA may already have evidence that ancient life once existed on Mars, but retrieving that potentially transformative data millions of miles from Earth remains another question altogether. The space… [+10054 chars]",Newsweek,6,SCIENCE,Joshua Rhett Miller,2026-09-10T08:00:00+00:00,2026-09-11T23:15:13.823029+00:00,en,47.6429,15,10,45,39.1,1a1355a8,False,True
55fba472-e689-46fa-b52d-f042e3262710,https://phys.org/news/2026-09-video-black-hole-radio-theory.html,Continuous video of black hole radio observations challenges shock wave theory - Phys.org,"For years, scientists have relied primarily on radio imaging from techniques like very long baseline interferometry (VLBI) to study jets from the active galactic nuclei of supermassive black holes. This allows for the detection of broad, unresolved features, …","For years, scientists have relied primarily on radio imaging from techniques like very long baseline interferometry (VLBI) to study jets from the active galactic nuclei of supermassive black holes. T… [+5549 chars]",Phys.Org,6,SCIENCE,Krystal Kasal,2026-09-10T16:50:01+00:00,2026-09-11T23:15:13.823029+00:00,en,47.6429,15,10,45,39.1,e4205134,False,True
e7271db4-e182-469c-bda1-151568b37a1a,https://www.skyatnightmagazine.com/news/cosmos-z3-1-a-proto-super-cluster,"Astronomers looked back in time and found a monster 5,000 times bigger than our Galaxy. And it's packed full of dark matter - skyatnightmagazine.com","The discovery of COSMOS-z3.1-A, an enormous proto-supercluster that's 5,000 times bigger than our Galaxy and packed full of dark matter.","Astronomers have peered back into the early Universe to a time shortly after the Big Bang and discovered an enormous, gargantuan cosmic structure taking shape. Located in a region observed by the as… [+8110 chars]",Skyatnightmagazine.com,6,SCIENCE,Iain Todd,2026-09-10T09:09:10+00:00,2026-09-11T23:15:13.823029+00:00,en,47.6429,15,10,45,39.1,439752be,False,True
7e557ebb-4d01-48a2-9174-ff0788fa7d1c,https://www.npr.org/2026/09/10/nx-s1-5963519/best-fossilized-bird-feather-dinosaur-feces-extinction,A fossil feather from the age of dinosaurs may explain why only some birds survived - NPR,"An extremely well preserved fossil feather could reveal why some birds survived the dinosaur-killing asteroid, and others did not.","Paleontology can be quite physical. In 2016, David DeMar was doing field work in the rocky badlands of Montana in what's known as the Hell Creek Formation. ""We all get down on our hands and knees,""… [+5755 chars]",NPR,6,SCIENCE,Ari Daniel,2026-09-10T18:07:57+00:00,2026-09-11T23:15:13.823029+00:00,en,47.6429,15,10,85,47.1,6761e1f5,False,True
